test_correct,test_loss,train_loss
0.25944688979320657,2.235854070266411,2.6549028673768045
0.3846026077568308,2.1354267472753494,2.2422658491134646
0.46109127148907897,2.0255117274413346,2.2193638277053838
0.47886388173739725,1.8321380466533694,2.0022886339823405
0.508927829914459,1.708576733107223,2.1382835125923156
0.5160700938460261,1.8904565771042834,1.7503907478272258
0.5439747529274978,1.7729631857207862,1.7634367802739142
0.5493729756664729,1.8072638392557328,1.7890158367156979
0.5644879993356033,1.7382991089144955,1.9583847558498384
0.5668964371729923,1.6095631227958658,2.0921990883350374
0.5801843700689312,1.4913015479325429,1.5052003995007044
0.5834233037123162,1.4060590158451556,1.4968027675617486
0.6146499460177726,1.3616707604565639,1.320444664563984
0.6225396561747363,1.313828240585859,1.2486768553592265
0.610414417407192,1.3395791000154753,1.4913100391626357
0.6162278880491654,1.3547957124630419,1.7811613643169402
0.6272734822689146,1.2990809823172276,1.459973015586535
0.6346648949422805,1.250388626816331,1.3990813859303795
0.6346648949422805,1.266425672212467,1.5996280134445988
0.6491985715472137,1.2498472426893383,1.4696804917393123
0.6439664479694378,1.1804583615057784,1.3154994522035124
0.6634000498297483,1.0739145614911993,1.1294497326593773
0.6650610414417407,1.0736833736136302,1.0306024667341265
0.6605763640893614,1.1191110310355141,1.4873150085285305
0.6630678515073499,1.1173247328872042,1.0249509841110558
0.6776845776928827,1.0361438140935717,1.2407652943860739
0.6770201810480857,1.0318560929526612,1.1473757120361552
0.66738642969853,1.0573934514368504,1.859873252362013
0.670874512083714,1.0676733116609156,1.161370125617832
0.6807574121750685,1.0187608991012014,1.4776620468511967
0.6807574121750685,1.024659614266922,1.0066688392021752
0.6937961963292085,0.9642648252033745,0.9749428156763316
0.7021011543891703,0.9015780960997978,1.0665610602172093
0.7256041856988622,0.8137928289302515,1.085384145025164
0.7417158043351881,0.7627857505022791,1.0480128526687622
0.7299227638900424,0.8037273466200956,0.8266868656408043
0.7293414168258451,0.8020942438832847,0.988482545018196
0.7204551117016859,0.8081355733341696,0.9142872103583068
0.7289261689228469,0.7864846166963643,0.8740793148836747
0.7369819782410099,0.7559709111333003,0.8139549333974718
0.7437089942695789,0.749691896622286,0.8154602766754883
0.7461174321069679,0.7391513064630517,1.1037597401067616
0.7542562910057304,0.7202036591888231,1.0320719954635327
0.7623121003238934,0.7155776423737116,0.9094451332837344
0.7646374885806827,0.6921175156615024,0.9621429781615735
0.7642222406776846,0.6919857489446947,0.8813775207040211
0.7755169836392326,0.6591667915364071,1.0910725892893969
0.7759322315422307,0.6633735997847531,0.8137460202511285
0.7756000332198323,0.6570489459403696,1.0241014677286149
0.7841541400215929,0.6315833060087115,0.988686879966408
0.7796694626692136,0.6423843014320457,0.9522309346823021
0.7778423718960219,0.6700804932362395,0.8167257412329005
0.7846524375051906,0.6475964613322571,0.6708290957217106
0.7756000332198323,0.6630299735018288,0.7510099859256297
0.7726932978988457,0.6780694395835247,0.9988176882266997
0.7772610248318246,0.6716212166518749,0.7871755745153253
0.7792542147662155,0.6428832987514602,0.6929731068201364
0.780666057636409,0.6302311319888619,0.8208027557283639
0.7814135038618055,0.6254799253376199,0.9805231489675739
0.7807491072170085,0.6301667193364181,0.996255292445421
0.7909642056307615,0.606716966632246,0.8407488719560205
0.790881156050162,0.6062069241835839,0.9268505653987329
0.7970268250145337,0.5962001994148871,0.8253929521888494
0.8055809318162943,0.5707060025262235,0.7009851101785898
0.8059961797192924,0.5712821711726922,0.700677988678217
0.8012623536251142,0.5787725421484721,0.8491561514511705
0.7983556183041276,0.5895315423062073,0.6872428740087586
0.8068266755252886,0.5646884967134822,0.8620042889285834
0.8073249730088863,0.5673920460665343,0.7781821097061039
0.8076571713312848,0.5593623173742628,0.7108316537737845
0.813470641973258,0.5416370145271149,0.6232799058422097
0.8114774520388672,0.539973274765592,0.8205452685058117
0.8137197907150568,0.5294472219688684,0.664453218729468
0.8143011377792542,0.5352945039982356,0.7039933607478936
0.8157960302300473,0.5429309177402766,0.6936206128075719
0.8217756000332198,0.5329063872022981,0.6603566130250693
0.8241009882900091,0.5233930043594477,0.7305031843483448
0.8245992857736069,0.5146936283728929,0.6631528875231744
0.81737397226144,0.5267986762201644,0.5141905221994966
0.8184536168092351,0.5314292400359449,0.9346469263732432
0.8198654596794286,0.5307967973533161,0.6235984063893557
0.8227721950004152,0.5199152739585057,0.7590930855413898
0.827589070675193,0.5117386833714106,0.7444274017214776
0.825429781579603,0.5234518662726522,0.6316786083579063
0.8212773025496222,0.528532082955307,0.7319118330872152
0.8279212689975916,0.5113612376216893,0.61534174359714
0.829582260609584,0.49627763598961805,0.47514121914592894
0.8316585001245743,0.4906442436815724,0.5797748745046556
0.8269246740303962,0.5016011510787786,0.7078436061739921
0.8280043185781912,0.5002966912746548,0.5400677526660729
0.829582260609584,0.4973375178038512,0.882309275008738
0.8292500622871855,0.5033950770006033,0.5967232877016068
0.833900838800764,0.49579400143256375,0.7467255247011781
0.8358940287351548,0.4847839747288478,0.6043082297686487
0.8398804086039365,0.4667339841569517,0.7315556003525853
0.8405448052487335,0.4723109151165941,0.6963866244256496
0.8397143094427373,0.4736485608814959,0.7943097025901079
0.8384685657337431,0.4746219092848075,0.7013424200890586
0.8333194917365667,0.4828744085242474,0.6297479895605163
0.8376380699277469,0.4750342521967781,0.44761415111832326
