test_correct,test_loss,train_loss
0.1583319488287091,2.27817125981146,2.2566661190986634
0.1925569031400565,2.226961461941969,2.1379102087020874
0.23542116630669546,2.1729641895512843,2.0696356511116027
0.27396577504568864,2.113721613353977,2.046165912151337
0.29132746303372653,2.126375702533003,1.8769123625755313
0.31982056820069776,2.0214635041251614,1.7718355250358582
0.3311181259345406,1.98636182349947,1.7211077928543095
0.35869745804950987,1.9210974469416995,1.6730411863327028
0.3780528326964612,1.868854004276375,1.5821887362003326
0.4022262834357867,1.7845987395048735,1.6170674479007723
0.4263997341751121,1.7255021795756715,1.5062383460998534
0.4256521016780196,1.711216048953501,1.383489428758621
0.4421830868915102,1.6928681086654143,1.4172484171390534
0.44949327130752614,1.6451615243085616,1.36923042178154
0.45879714238245556,1.6456478864850743,1.2743185698986053
0.4770726034224954,1.5700544714432536,1.3931553423404694
0.48828709087888356,1.525655037264706,1.3173047244548797
0.506064130254195,1.4848670956303778,1.305252059698105
0.513374314670211,1.4496126914860146,1.281880097389221
0.5213490613058648,1.4060590363436114,1.2826436638832095
0.5422827712244559,1.361621396251247,1.223961788415909
0.5397075926233593,1.362031273715895,1.1965687787532806
0.549260674530653,1.3349831275794173,1.2257441997528076
0.5569862103339425,1.312483692628677,1.0900671696662905
0.5613058647615883,1.2951732121505775,1.0587088894844057
0.5606413025419504,1.27526649776775,1.0921447515487672
0.566871573351055,1.258891093451669,1.0295194125175475
0.5821565044027247,1.2296290682050988,1.0458931732177734
0.5850639641136401,1.2250774768246906,0.9968896865844725
0.5852301046685496,1.2238670440384827,1.0048655557632447
0.5911280943678352,1.217434330306629,1.0452417659759523
0.5964445921249377,1.199926459050531,0.9473495358228684
0.6026748629340422,1.1836053503175612,1.002018808722496
0.6099850473500581,1.1680937483572529,1.00916424036026
0.6174613723209835,1.149855574255945,0.983457258939743
0.6253530486791826,1.1086197425448077,0.9788471496105196
0.6388104336268483,1.0813879782148603,0.8544873249530793
0.6383950822395746,1.0664365476578805,0.9328855919837953
0.6395580661239408,1.0583469424459264,0.9345799618959425
0.6447914936035887,1.0475800433890095,0.8626819801330567
0.6450407044359528,1.0606391435842772,0.8345443683862687
0.6465359694301379,1.056473029929353,0.8110561120510102
0.6462867585977737,1.0500276184969317,0.8276108670234681
0.6575843163316165,1.0082483787555634,0.8485543596744538
0.6546768566207011,1.01642726112945,0.856791924238205
0.6668051171290912,1.0027309971644764,0.8156750041246413
0.6697956471174614,0.9761863029722083,0.7708348548412323
0.6642299385279947,0.9925212619272572,0.9350975930690766
0.667469679348729,0.9907947466765197,0.7795391333103181
0.6745306529323808,0.9794521693039384,0.7401085025072096
0.6773550423658415,0.9636934007554974,0.7082504725456238
0.6769396909785679,0.9642334687866272,0.8299145478010178
0.6752782854294733,0.9580933380253708,0.6992421621084214
0.6851636484465858,0.9321092522249287,0.7416039717197418
0.6932214653596943,0.9028511823738784,0.649042256474495
0.6885695298222296,0.9155553566456871,0.6674062126874923
0.6908124273135072,0.9098397968100203,0.7756595623493194
0.7005316497757103,0.8905612754156312,0.7599144566059112
0.6989533145040704,0.8897524708666898,0.6183728891611099
0.698454892839342,0.8913670730147177,0.7218416160345078
0.701528493105167,0.8854450106046429,0.6047461146116256
0.7046851636484466,0.8772574290224713,0.5885713747143745
0.7076756936368167,0.8696063422427895,0.6865276402235032
0.7040206014288087,0.8707356615346974,0.6350474619865417
0.7083402558564545,0.8571006374355962,0.6948017984628678
0.7100847316830038,0.853253414155954,0.6564903980493545
0.7093370991859113,0.8497985808788729,0.6301105585694314
0.7144874563881043,0.8548803860255106,0.5605546188354492
0.7139059644459212,0.8642974966961515,0.5709785330295563
0.7144874563881043,0.8499681758294373,0.5444282692670822
0.7135736833361024,0.8564503636940866,0.6227969908714294
0.7180594783186576,0.8421694259149209,0.5912675756216049
0.7181425485961123,0.8476341640182776,0.53091293156147
0.724622030237581,0.8292869310241182,0.5460561093688011
0.7273633493935869,0.8294033959054892,0.5836508631706238
0.7292739657750457,0.8193972155508715,0.6010286781191825
0.7346735338096029,0.8113884424367088,0.5609252572059631
0.7342581824223293,0.8107595206059616,0.5131893089413643
0.7333444093703273,0.8096183706189454,0.4898236292600632
0.7329290579830536,0.80685959854164,0.46582404613494865
0.7339259013125103,0.8059237171673145,0.4831920850276947
0.738910117959794,0.7932931749819521,0.4607340282201767
0.7410699451736169,0.7956883883155408,0.4847358670830727
0.7429805615550756,0.7933275628711798,0.49428477644920343
0.7399069612892507,0.7998855031196175,0.4684543350338936
0.7428144210001661,0.7927404583678885,0.4399681127071381
0.744060475161987,0.7904081388968807,0.4918633115291596
0.7479647782023592,0.7816687986529494,0.49071610242128366
0.7485462701445423,0.7815498420815469,0.40801586419343944
0.7444758265492607,0.7850157729334403,0.5289861151576043
0.7501246054161821,0.7708945110363508,0.42528607040643696
0.7560225951154677,0.7612296918991655,0.4194150349497795
0.7575178601096527,0.7513247905210871,0.4326355275511742
0.7538627679016447,0.7618811717162518,0.427911882698536
0.7529489948496428,0.7586168513224358,0.4424126979708671
0.7543611895663731,0.7513522604292543,0.38335168547928333
0.7526997840172787,0.7560341350658726,0.433969940841198
0.7524505731849145,0.7554182637904368,0.3729574377834797
0.7533643462369164,0.7422565785649013,0.39345245122909545
0.7582654926067454,0.7397214482642226,0.3955149263143539
